image_id_a,image_id_b,hamming,label_a,label_b,dataset_a,dataset_b,split_a,split_b,crosses_class,crosses_official_split,category
MT::exp2_num_304688,MT::exp5_num_304772,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_315006,MT::exp4_num_315033,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_315006,MT::exp5_num_315045,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_315006,MT::exp6_num_315056,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_315033,MT::exp5_num_315045,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_315033,MT::exp6_num_315056,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_315045,MT::exp6_num_315056,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_317512,MT::exp4_num_317540,0,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_317512,MT::exp5_num_317558,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_317540,MT::exp5_num_317558,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_321452,MT::exp4_num_321478,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_321452,MT::exp5_num_321489,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_321478,MT::exp5_num_321489,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_322630,MT::exp3_num_322643,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_322630,MT::exp4_num_322656,0,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_322630,MT::exp5_num_322672,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_172286,MT::exp6_num_172365,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_322643,MT::exp4_num_322656,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_322643,MT::exp5_num_322672,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_322656,MT::exp5_num_322672,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_331174,MT::exp3_num_331190,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_331174,MT::exp5_num_331230,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_331174,MT::exp6_num_331267,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_319713,MT::exp6_num_319796,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_331190,MT::exp5_num_331230,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_331190,MT::exp6_num_331267,10,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_331230,MT::exp6_num_331267,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_332707,MT::exp4_num_332730,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_332707,MT::exp6_num_332792,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_332730,MT::exp6_num_332792,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_332719,MT::exp5_num_332745,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_36302,MT::exp3_num_36246,0,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_36302,MT::exp5_num_36269,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_36246,MT::exp5_num_36269,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_37273,MT::exp4_num_37071,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_37273,MT::exp4_num_37571,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_37273,MT::exp5_num_37636,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_37273,MT::exp6_num_37675,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_37071,MT::exp4_num_37571,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_37071,MT::exp5_num_37636,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_37071,MT::exp6_num_37675,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_37571,MT::exp5_num_37636,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_37571,MT::exp6_num_37675,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_37636,MT::exp6_num_37675,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_39430,MT::exp3_num_39447,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_39430,MT::exp4_num_39469,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_39447,MT::exp4_num_39469,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_45028,MT::exp3_num_45042,0,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_4964,MT::exp3_num_4978,0,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_50402,MT::exp3_num_50415,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_50402,MT::exp4_num_50428,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_50415,MT::exp4_num_50428,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_51697,MT::exp3_num_51711,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_51697,MT::exp4_num_51725,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_51697,MT::exp6_num_51771,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_542,MT::exp4_num_573,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_542,MT::exp6_num_628,2,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_51711,MT::exp4_num_51725,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_51711,MT::exp6_num_51771,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_51725,MT::exp6_num_51771,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_573,MT::exp6_num_628,2,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp2_num_52677,MT::exp5_num_52740,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_10448,MT::exp6_num_10790,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_10448,MT::exp6_num_9196,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp6_num_10790,MT::exp6_num_9196,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_32185,MT::exp5_num_32201,10,Crack,Crack,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_32201,MT::exp6_num_32235,6,Crack,Crack,MT,MT,none,none,False,False,REVIEW
MT::exp2_num_887,MT::exp4_num_933,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_10945,MT::exp6_num_11001,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_116991,MT::exp4_num_117012,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_126827,MT::exp5_num_126855,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_186885,MT::exp6_num_187011,6,Uneven,Uneven,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_187556,MT::exp4_num_187582,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_187556,MT::exp5_num_187612,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_187582,MT::exp5_num_187612,6,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_241926,MT::exp6_num_242123,6,Break,Break,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_249637,MT::exp4_num_249762,2,Crack,Crack,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_264241,MT::exp5_num_264257,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_301511,MT::exp5_num_301547,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_320689,MT::exp5_num_320724,2,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_348661,MT::exp4_num_348673,4,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_348661,MT::exp5_num_348696,4,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_6541,MT::exp5_num_6566,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_348673,MT::exp5_num_348696,6,Break,Break,MT,MT,none,none,False,False,REVIEW
MT::exp3_num_40438,MT::exp4_num_40450,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_40438,MT::exp5_num_40480,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_40438,MT::exp6_num_40515,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_40450,MT::exp5_num_40480,6,Blowhole,Blowhole,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_40450,MT::exp6_num_40515,8,Blowhole,Blowhole,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_40480,MT::exp6_num_40515,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_54291,MT::exp5_num_54331,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp3_num_557,MT::exp5_num_592,2,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_157789,MT::exp6_num_157877,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_186909,MT::exp5_num_186953,0,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_1877,MT::exp5_num_1903,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_251495,MT::exp5_num_251519,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_262626,MT::exp6_num_262705,6,Blowhole,Blowhole,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_2657,MT::exp5_num_2673,8,Free,Free,MT,MT,none,none,False,False,REVIEW
MT::exp4_num_274154,MT::exp5_num_274174,2,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_297524,MT::exp5_num_297552,4,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_45057,MT::exp6_num_45116,4,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp4_num_4995,MT::exp5_num_5022,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_4801,MT::exp6_num_4841,2,Blowhole,Blowhole,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_124744,MT::exp6_num_124787,0,Uneven,Uneven,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_258619,MT::exp6_num_258703,2,Fray,Fray,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_258905,MT::exp6_num_258935,4,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_26212,MT::exp6_num_26244,2,Break,Break,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_276416,MT::exp6_num_276451,6,Break,Break,MT,MT,none,none,False,False,REVIEW
MT::exp5_num_313892,MT::exp6_num_313921,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_61380,MT::exp6_num_61501,0,Free,Free,MT,MT,none,none,False,False,CRITICAL
MT::exp5_num_70558,MT::exp6_num_70585,2,Free,Free,MT,MT,none,none,False,False,CRITICAL
NEU::patches_101,NEU::patches_105,0,patches,patches,NEU,NEU,none,none,False,False,CRITICAL
NEU::scratches_112,NEU::scratches_22,10,scratches,scratches,NEU,NEU,none,none,False,False,REVIEW
